ts,Ctrl_MF_Feed_Pumps.PI_Feed_Tank_Level,Ctrl_MF_Feed_Pumps.PI_Hyd_LL_SP,Ctrl_MF_Feed_Pumps.PI_Inlet_Pressure,Ctrl_MF_Feed_Pumps.PI_Inlet_Pressure_SP,Ctrl_MF_Feed_Pumps.PI_Max_Pmp_Speed_SP,Ctrl_MF_Feed_Pumps.PI_Min_Pmp_Speed_SP,Ctrl_MF_Feed_Pumps.PI_Op_Pressure_SP,Ctrl_MF_Feed_Pumps.PI_Pump_1_Assignment,Ctrl_MF_Feed_Pumps.PI_Pump_1_Speed_Fbk,Ctrl_MF_Feed_Pumps.PI_Pump_1_Sts_Running,Ctrl_MF_Feed_Pumps.PI_Pump_2_Assignment,Ctrl_MF_Feed_Pumps.PI_Pump_2_Speed_Fbk,Ctrl_MF_Feed_Pumps.PI_Pump_2_Sts_Running,Ctrl_MF_Feed_Pumps.PI_Pump_3_Assignment,Ctrl_MF_Feed_Pumps.PI_Pump_3_Speed_Fbk,Ctrl_MF_Feed_Pumps.PI_Pump_3_Sts_Running,Ctrl_MF_Feed_Pumps.PI_Start_Pmps_Delay_SP,Ctrl_MF_Feed_Pumps.PI_Stop_Pmps_Delay_SP,Ctrl_MF_Feed_Pumps.PI_Sts_Auto,Ctrl_MF_Feed_Pumps.PO_Lead_Lag_Demand_Set,Ctrl_MF_Feed_Pumps.PO_LLS_Prog_Cmd,Ctrl_MF_Feed_Pumps.PO_LLS_Start_Cmd,Ctrl_MF_Feed_Pumps.PO_Pump_1_Speed_Cmd,Ctrl_MF_Feed_Pumps.PO_Pump_2_Speed_Cmd,Ctrl_MF_Feed_Pumps.PO_Pump_3_Speed_Cmd,Ctrl_MF_Feed_Pumps.PO_Stop_LLS_Cmd
2024-06-27 13:43:05,14.441035270690918,0.0,85.16988372802734,100.0,95.0,60.0,True,1,50.747554779052734,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,50.77226638793945,0.0,0.0,False
2024-06-27 13:43:08,14.439410209655762,0.0,88.11864471435547,100.0,95.0,60.0,True,1,49.71388244628906,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,49.733680725097656,0.0,0.0,False
2024-06-27 13:43:11,14.480295181274414,0.0,91.83902740478516,100.0,95.0,60.0,True,1,48.34144973754883,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,48.35504913330078,0.0,0.0,False
2024-06-27 13:43:14,14.873289108276367,0.0,95.5920181274414,100.0,95.0,60.0,True,1,48.42304992675781,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,46.93232727050781,0.0,0.0,False
2024-06-27 13:43:17,14.840973854064941,0.0,99.84944915771484,100.0,95.0,60.0,True,1,46.96906661987305,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,45.269893646240234,0.0,0.0,False
2024-06-27 13:43:20,15.524223327636719,0.0,103.9823989868164,100.0,95.0,60.0,True,1,45.27115249633789,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,43.61478042602539,0.0,0.0,False
2024-06-27 13:43:23,15.326837539672852,0.0,108.06591033935547,100.0,95.0,60.0,True,1,43.58159255981445,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,41.93814468383789,0.0,0.0,False
2024-06-27 13:43:26,15.508159637451172,0.0,111.68775177001953,100.0,95.0,60.0,True,1,41.87092208862305,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,40.405723571777344,0.0,0.0,False
2024-06-27 13:43:30,15.644325256347656,0.0,114.93876647949219,100.0,95.0,60.0,True,1,40.288856506347656,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,38.96626663208008,0.0,0.0,False
2024-06-27 13:43:33,15.831258773803711,0.0,117.32796478271484,100.0,95.0,60.0,True,1,38.84177780151367,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,37.85920715332031,0.0,0.0,False
2024-06-27 13:43:36,15.718880653381348,0.0,119.0330581665039,100.0,95.0,60.0,True,1,37.714805603027344,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,37.6859245300293,0.0,0.0,False
2024-06-27 13:43:39,16.275991439819336,0.0,119.94062805175781,100.0,95.0,60.0,True,1,36.846702575683594,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,36.81498718261719,0.0,0.0,False
2024-06-27 13:43:42,16.177282333374023,0.0,119.85671997070312,100.0,95.0,60.0,True,1,36.2533073425293,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,36.22007369995117,0.0,0.0,False
2024-06-27 13:43:46,15.58163833618164,0.0,119.11762237548828,100.0,95.0,60.0,True,1,36.05500411987305,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,36.021907806396484,0.0,0.0,False
2024-06-27 13:43:49,16.098390579223633,0.0,117.39132690429688,100.0,95.0,60.0,True,1,36.157615661621094,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,36.125755310058594,0.0,0.0,False
2024-06-27 13:43:52,15.568855285644531,0.0,114.95879364013672,100.0,95.0,60.0,True,1,36.64091873168945,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,37.586978912353516,0.0,0.0,False
2024-06-27 13:43:56,15.686084747314453,0.0,111.62850189208984,100.0,95.0,60.0,True,1,37.4373893737793,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,38.74734115600586,0.0,0.0,False
2024-06-27 13:43:59,15.709197998046875,0.0,108.06198120117188,100.0,95.0,60.0,True,1,38.65043640136719,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,38.63105392456055,0.0,0.0,False
2024-06-27 13:44:02,15.00744915008545,0.0,104.24629211425781,100.0,95.0,60.0,True,1,39.97407531738281,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,39.96063995361328,0.0,0.0,False
2024-06-27 13:44:06,14.777142524719238,0.0,99.92180633544922,100.0,95.0,60.0,True,1,41.44126892089844,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,43.16758728027344,0.0,0.0,False
2024-06-27 13:44:09,14.95438003540039,0.0,95.72720336914062,100.0,95.0,60.0,True,1,43.16823196411133,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,43.168357849121094,0.0,0.0,False
2024-06-27 13:44:12,14.400880813598633,0.0,91.7503433227539,100.0,95.0,60.0,True,1,44.885440826416016,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,44.89256286621094,0.0,0.0,False
2024-06-27 13:44:15,14.432517051696777,0.0,88.4524154663086,100.0,95.0,60.0,True,1,46.54875183105469,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,46.562503814697266,0.0,0.0,False
2024-06-27 13:44:19,14.497546195983887,0.0,85.11468505859375,100.0,95.0,60.0,True,1,47.9943962097168,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,48.01363754272461,0.0,0.0,False
2024-06-27 13:44:22,14.326608657836914,0.0,82.57769012451172,100.0,95.0,60.0,True,1,49.470001220703125,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,49.494808197021484,0.0,0.0,False
2024-06-27 13:44:25,14.02057933807373,0.0,80.99697875976562,100.0,95.0,60.0,True,1,50.68170928955078,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,50.71074295043945,0.0,0.0,False
2024-06-27 13:44:29,14.01014232635498,0.0,80.04267120361328,100.0,95.0,60.0,True,1,51.5317497253418,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,51.563419342041016,0.0,0.0,False
2024-06-27 13:44:32,13.902191162109375,0.0,80.20956420898438,100.0,95.0,60.0,True,1,52.110660552978516,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,52.1439208984375,0.0,0.0,False
2024-06-27 13:44:35,14.098681449890137,0.0,80.85223388671875,100.0,95.0,60.0,True,1,52.27519226074219,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,52.30817413330078,0.0,0.0,False
2024-06-27 13:44:39,13.981834411621094,0.0,82.72343444824219,100.0,95.0,60.0,True,1,52.243106842041016,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,52.275020599365234,0.0,0.0,False
2024-06-27 13:44:42,14.32127571105957,0.0,85.30504608154297,100.0,95.0,60.0,True,1,51.67206573486328,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,51.70085906982422,0.0,0.0,False
2024-06-27 13:44:45,14.610450744628906,0.0,88.38920593261719,100.0,95.0,60.0,True,1,50.792816162109375,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,50.81730651855469,0.0,0.0,False
2024-06-27 13:44:48,14.409311294555664,0.0,91.72381591796875,100.0,95.0,60.0,True,1,49.68296432495117,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,49.70231628417969,0.0,0.0,False
2024-06-27 13:44:51,14.92587661743164,0.0,95.9098129272461,100.0,95.0,60.0,True,1,48.454002380371094,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,46.7899055480957,0.0,0.0,False
2024-06-27 13:44:54,14.895791053771973,0.0,100.04613494873047,100.0,95.0,60.0,True,1,46.8239860534668,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,46.8307991027832,0.0,0.0,False
2024-06-27 13:44:57,14.84906005859375,0.0,104.1217269897461,100.0,95.0,60.0,True,1,45.17933654785156,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,45.179256439208984,0.0,0.0,False
2024-06-27 13:45:00,15.711406707763672,0.0,108.12628936767578,100.0,95.0,60.0,True,1,43.518062591552734,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,43.511192321777344,0.0,0.0,False
2024-06-27 13:45:03,15.72233772277832,0.0,112.00939178466797,100.0,95.0,60.0,True,1,41.844974517822266,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,41.8314323425293,0.0,0.0,False
2024-06-27 13:45:07,15.946220397949219,0.0,115.02375030517578,100.0,95.0,60.0,True,1,40.16134262084961,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,40.141326904296875,0.0,0.0,False
2024-06-27 13:45:10,16.21441650390625,0.0,117.36251831054688,100.0,95.0,60.0,True,1,38.78785705566406,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,37.82536697387695,0.0,0.0,False
2024-06-27 13:45:13,15.964096069335938,0.0,118.99368286132812,100.0,95.0,60.0,True,1,37.68067932128906,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,36.9979133605957,0.0,0.0,False
2024-06-27 13:45:16,15.947959899902344,0.0,119.8371353149414,100.0,95.0,60.0,True,1,36.839630126953125,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,36.46989059448242,0.0,0.0,False
2024-06-27 13:45:19,15.994728088378906,0.0,119.78336334228516,100.0,95.0,60.0,True,1,36.30458068847656,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,36.29307556152344,0.0,0.0,False
2024-06-27 13:45:22,16.01103401184082,0.0,118.90320587158203,100.0,95.0,60.0,True,1,36.128211975097656,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,36.44804000854492,0.0,0.0,False
2024-06-27 13:45:25,15.826798439025879,0.0,117.42236328125,100.0,95.0,60.0,True,1,36.29051208496094,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,36.259002685546875,0.0,0.0,False
2024-06-27 13:45:28,15.450883865356445,0.0,114.77336883544922,100.0,95.0,60.0,True,1,36.70491027832031,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,36.675872802734375,0.0,0.0,False
2024-06-27 13:45:31,15.740942001342773,0.0,111.81537628173828,100.0,95.0,60.0,True,1,37.61015319824219,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,37.58552551269531,0.0,0.0,False
2024-06-27 13:45:34,15.150726318359375,0.0,108.11471557617188,100.0,95.0,60.0,True,1,38.66779708862305,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,38.648101806640625,0.0,0.0,False
2024-06-27 13:45:37,15.361889839172363,0.0,104.16497039794922,100.0,95.0,60.0,True,1,40.05767059326172,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,40.044151306152344,0.0,0.0,False
2024-06-27 13:45:41,14.990474700927734,0.0,99.87318420410156,100.0,95.0,60.0,True,1,41.57911682128906,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,41.57217788696289,0.0,0.0,False
2024-06-27 13:45:44,14.97573184967041,0.0,95.80722045898438,100.0,95.0,60.0,True,1,43.286373138427734,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,43.286582946777344,0.0,0.0,False
2024-06-27 13:45:47,14.402461051940918,0.0,91.75650787353516,100.0,95.0,60.0,True,1,44.95151901245117,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,44.9585075378418,0.0,0.0,False
2024-06-27 13:45:50,14.402461051940918,0.0,91.75650787353516,100.0,95.0,60.0,True,1,46.644100189208984,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,46.657840728759766,0.0,0.0,False
2024-06-27 13:45:53,14.10082721710205,0.0,85.05164337158203,100.0,95.0,60.0,True,1,48.21628952026367,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,48.23611831665039,0.0,0.0,False
2024-06-27 13:45:57,14.10082721710205,0.0,85.05164337158203,100.0,95.0,60.0,True,1,49.60267639160156,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,49.627593994140625,0.0,0.0,False
2024-06-27 13:46:00,14.533950805664062,0.0,82.68083953857422,100.0,95.0,60.0,True,1,50.7182731628418,True,2,0.0,False,3,0.0,False,60.0,60.0,True,1,True,False,50.74713897705078,0.0,0.0,False
